2741	0
1942	2
599	0
2605	2
2666	2
1504	2
3199	0
3191	2
1190	2
2381	2
1380	2
2472	2
2619	0
2108	2
2846	0
641	1
685	2
2411	2
2968	0
33	2
2624	2
706	1
2650	0
2438	0
1839	2
2571	0
1373	1
1700	0
2704	2
410	2
485	2
2570	0
687	1
559	2
499	1
1884	0
436	1
2597	1
2095	0
2974	2
565	0
1767	2
1806	2
1784	2
2628	1
2311	2
2861	0
1666	2
541	0
2840	3
3167	0
2449	2
2302	0
2574	2
1418	2
1693	2
1962	0
276	1
472	2
2210	2
951	2
1953	0
727	2
2212	3
1431	0
1158	0
553	0
3072	2
997	0
2556	0
296	1
1687	0
298	2
3132	0
2351	2
1897	2
2639	2
2291	0
1341	2
1768	2
1038	2
562	0
1106	0
1275	2
92	0
1160	2
380	2
501	2
2103	2
2412	2
3136	0
1808	2
1733	2
465	2
1332	0
3216	0
688	2
10	2
2909	0
1244	2
1544	2
117	0
2876	2
1014	2
1945	2
2038	0
2573	0
290	0
2534	0
1397	2
2497	2
3159	1
1992	2
1173	2
1478	2
1248	2
536	2
2512	2
22	2
716	0
934	2
910	3
2504	1
2162	0
1867	1
2474	2
1694	2
836	2
710	0
1602	2
616	0
2207	0
682	2
1950	0
2757	2
852	2
295	0
218	2
2816	0
2915	0
788	0
192	1
1979	0
2866	2
2295	0
2332	2
1068	0
196	0
1525	0
333	0
674	2
1225	2
30	0
463	2
1570	0
2712	2
2271	2
2078	2
527	2
2168	0
148	2
482	2
3212	2
2043	0
2921	0
2878	0
678	2
1554	2
306	2
2638	2
2959	0
316	2
1061	2
3161	2
578	2
1580	2
2699	2
1503	0
2726	2
704	1
1182	0
2702	2
263	2
849	0
234	2
2989	2
575	2
2461	1
2713	0
224	1
2365	0
898	0
635	0
2487	2
2982	2
783	2
794	0
2533	2
496	0
1801	0
668	2
2355	0
2010	0
793	2
1785	2
3172	0
489	0
2874	0
1318	2
2759	0
1686	0
2172	2
1242	2
1958	2
1042	1
1572	2
686	2
2250	2
1237	0
1680	2
2087	2
2345	2
1005	0
2990	2
3176	0
1872	2
2662	0
702	0
2602	1
156	0
195	2
2887	1
124	0
572	2
1078	2
3209	0
480	2
1626	0
2029	2
1618	0
712	1
3163	2
692	1
118	2
722	1
2386	2
1948	2
2436	0
1049	1
2320	2
104	1
1721	2
2491	2
2747	2
2761	2
1292	0
1196	2
638	0
3180	2
3152	2
2265	2
1303	2
361	0
2027	2
1093	0
514	0
2109	2
1101	3
895	2
643	2
1929	2
1157	2
2434	2
2249	2
2734	0
169	2
3077	2
3210	0
399	0
1831	2
2328	2
1334	2
924	2
39	2
2529	2
3103	2
826	0
3150	2
1118	0
1675	0
2075	2
3149	0
982	2
2330	2
2004	2
567	0
1964	2
2155	2
2949	2
1649	2
1691	2
2101	2
311	2
1	1
936	2
991	2
253	2
3104	0
582	0
1523	2
2356	0
538	2
2055	1
305	2
338	2
569	2
322	2
2532	2
1771	2
570	2
1512	2
2572	2
1717	2
1161	0
921	2
3213	2
2420	0
2441	2
2795	2
1912	2
2205	3
2114	0
587	1
2013	0
999	2
1151	2
1491	2
17	2
806	1
227	2
1841	3
1735	2
1217	2
49	0
971	0
2904	2
2540	2
2005	2
3221	2
2252	0
2858	1
618	1
1230	2
2925	2
3207	2
289	2
2859	2
719	0
1037	1
728	0
2690	2
711	0
1138	0
3054	2
3214	2
1560	2
3018	1
1108	1
2396	0
1239	0
654	2
2432	2
2978	2
775	2
2285	2
2050	0
1955	2
2922	2
825	2
2430	2
23	0
352	1
1084	2
1109	2
1098	0
1764	2
1509	1
779	0
2421	2
138	0
2700	3
1914	3
252	3
202	3
526	3
2523	3
1460	3
4	3
1663	3
1837	3
217	3
683	3
453	3
2797	3
1829	3
2645	1
418	2
2359	2
182	2
2255	2
3007	2
1951	0
1387	0
1577	2
1300	2
628	2
2064	2
2346	2
2785	2
548	0
2554	2
2025	2
1267	1
1586	1
1110	2
979	0
1174	2
1410	2
820	0
2407	0
1003	2
1180	0
3168	0
2755	0
385	0
1526	2
3134	2
2800	0
1902	2
1290	0
1530	0
189	2
302	2
461	2
2035	2
2495	0
1677	0
2501	2
3217	2
2254	0
988	0
3050	2
1999	0
1436	2
751	2
422	0
2499	2
2034	2
3048	0
3102	2
1148	2
1854	0
2466	0
248	2
70	2
2706	2
776	2
1539	0
1450	0
15	2
879	0
1293	2
2126	0
179	2
883	0
3076	2
1355	3
1549	2
2049	2
1490	2
1347	2
1670	0
2500	1
1212	2
1052	2
661	1
868	1
317	2
1827	2
880	0
1296	2
2284	2
1835	2
1203	0
2218	2
899	0
483	2
3138	2
2119	2
533	0
2565	0
995	2
2899	2
1710	2
2657	2
2585	2
962	2
3133	2
2288	2
1128	0
1888	1
764	0
2560	0
1379	0
2374	3
1465	2
1485	3
634	2
2587	1
2174	2
1139	2
2964	0
1363	2
1043	2
531	2
840	2
3009	2
2802	0
545	0
2052	2
914	2
648	0
9	0
2768	1
1878	0
2583	2
2301	2
69	0
2831	0
29	1
3038	2
543	0
1287	2
1476	2
3181	0
1758	2
2012	2
1974	0
259	1
1538	0
1184	0
1826	2
3224	2
1273	2
909	2
2918	0
663	2
2735	2
1324	2
1444	2
2905	2
1114	0
3085	2
2465	2
547	2
3070	2
228	2
890	2
2307	2
1224	2
2317	0
1094	3
235	3
2409	3
2688	3
2975	3
2632	3
3135	3
1555	3
137	3
2505	3
1654	3
446	3
2674	3
621	3
3023	3
530	3
245	3
2618	3
242	3
1533	3
2983	3
1232	0
1385	2
2410	2
2082	0
2689	1
1612	2
2637	2
2720	2
841	0
3196	0
675	2
53	0
3178	0
2885	2
1070	3
953	0
1976	1
1122	2
2913	2
3026	0
149	0
2319	2
1981	0
332	2
2998	0
2557	2
503	2
2886	0
320	0
1299	2
2888	2
2941	2
1403	2
601	2
2348	2
98	2
918	0
2667	0
40	2
1446	2
3121	2
454	2
2578	2
701	2
1100	2
1601	2
3119	2
1013	0
1494	2
981	0
1458	0
3083	0
1283	2
353	0
3148	0
396	0
76	1
2316	2
1511	2
1499	2
2788	2
1559	2
406	2
3101	0
2946	2
1804	0
652	0
989	0
1326	0
984	2
3084	2
1336	0
2019	2
528	2
1129	2
2233	2
529	0
1330	1
2803	0
1697	3
1991	2
3198	0
1947	2
1980	2
491	2
1880	2
3099	2
1477	2
349	2
3058	0
1943	2
1238	0
1424	2
2513	0
2277	2
874	0
2368	2
44	0
615	0
2453	0
1825	0
1032	0
2882	0
2090	0
493	0
2997	2
1548	0
2973	0
113	2
2211	0
1223	2
1264	2
488	2
1077	2
2259	2
886	2
502	2
600	2
398	2
1463	3
3000	3
2814	3
1452	3
14	3
1977	0
2938	3
1885	3
2331	2
896	0
1364	0
326	2
2872	2
2654	2
2468	2
411	1
2230	0
2867	0
2161	2
1939	2
3098	0
938	0
457	2
745	3
427	3
1547	3
3140	3
1712	3
346	0
1581	3
141	2
1770	2
2272	2
1044	1
927	0
847	2
3010	0
507	0
2390	2
1015	3
1746	3
1462	0
175	0
121	2
1457	2
1047	0
2784	0
2326	2
1615	2
566	0
558	2
206	0
2193	1
226	0
2275	0
2070	0
850	2
1051	1
269	2
2756	2
2238	2
1087	0
1779	2
135	2
64	0
1936	2
900	2
1081	3
758	3
3170	3
414	3
1621	3
861	2
2774	3
743	3
476	3
1756	3
998	3
762	3
2705	3
1362	3
958	3
271	3
1696	2
369	0
2112	2
2342	1
1411	2
720	1
1023	0
2524	2
672	0
983	2
655	2
2622	2
2544	0
109	2
2835	2
2653	2
969	0
2947	2
1420	2
1454	0
1368	2
1830	2
2488	2
1535	2
2940	0
2140	3
713	2
3162	2
119	2
1254	0
1715	0
1009	0
3055	0
2555	2
1922	0
3122	2
2766	2
1338	1
3151	2
1027	0
1282	3
1349	3
831	3
215	3
867	3
3015	0
2165	3
392	0
27	3
961	0
752	0
2845	0
3113	0
478	0
923	0
2590	0
1079	0
1818	0
3194	1
1371	3
2936	2
1774	2
619	2
2240	2
791	2
2422	0
977	2
1604	2
2822	2
2131	3
132	3
283	2
1652	0
563	0
2100	0
3141	2
1643	3
188	2
1587	0
2445	0
905	3
3087	2
3201	0
1610	2
2244	0
1989	2
723	2
2235	0
2537	0
1262	0
746	2
3107	2
2299	1
597	2
314	2
1127	2
37	0
425	2
1366	2
913	2
1901	2
2333	2
2548	2
2928	1
1236	1
653	2
299	2
443	2
1639	0
1187	2
596	1
944	1
1288	2
1197	2
1875	0
667	0
1315	3
878	3
1636	3
546	3
1725	3
1918	3
2804	0
666	0
2589	2
1266	0
768	0
2480	0
1002	0
1222	0
2188	2
191	0
2065	2
1487	2
1377	0
518	2
700	2
2935	0
1095	1
229	2
766	3
862	0
351	0
1474	2
2626	2
1726	2
906	2
2058	0
2714	2
838	2
564	2
2234	2
1495	2
817	2
3086	2
2476	2
107	2
405	3
2698	0
1185	2
57	2
1489	2
731	0
3034	2
2868	1
238	2
1887	0
3100	2
1855	2
1752	0
402	2
1231	2
2429	2
2367	2
891	2
2246	2
670	2
1571	0
1140	2
452	2
134	2
2226	1
1083	2
912	2
204	2
1757	1
487	2
1713	2
2143	1
438	2
748	2
244	2
940	3
609	2
1866	2
935	2
2912	2
2404	2
882	2
1749	2
1588	2
1657	2
2263	2
1414	2
2203	1
330	0
1183	0
1059	0
3220	1
1815	0
426	0
1467	0
1982	0
3063	0
2910	2
1794	2
2297	0
1448	2
943	2
2992	0
517	0
778	2
1824	2
2568	0
2148	1
1310	3
581	1
812	0
459	0
1256	2
933	3
303	2
676	2
2072	0
144	1
1817	0
41	0
3074	0
2962	2
1311	0
2229	0
1327	1
1658	2
1328	2
1270	2
1280	1
1648	0
390	3
3079	0
1505	2
3091	3
251	2
1865	2
357	2
1813	2
3042	2
1846	2
232	0
610	0
1255	0
2178	0
937	0
781	2
2738	2
2041	2
993	0
2170	2
1065	2
2306	2
2128	2
1583	2
2054	0
2133	2
1235	2
2216	0
1737	2
1396	2
636	2
784	0
522	2
1269	3
2716	3
1017	0
2324	2
2215	0
145	2
8	2
1573	2
1427	0
1374	2
162	0
2382	2
2849	0
2748	0
359	2
486	2
13	0
1426	1
2517	2
379	0
2248	3
1515	0
1859	2
757	2
1063	2
2953	2
1633	0
2629	2
1055	3
2219	0
966	0
2752	0
59	0
2314	0
963	1
2824	0
1074	0
2980	0
2454	0
1736	0
2241	1
1714	0
2870	3
2482	0
440	2
2760	2
477	2
2906	2
2842	0
715	2
3095	3
2908	3
2821	3
6	1
125	2
3033	0
708	1
2000	2
1656	1
391	1
220	0
1651	0
2194	0
1041	0
58	3
568	2
3056	0
2475	2
703	2
2746	1
261	2
2192	0
1430	2
1359	3
2725	2
1136	2
1753	2
1025	2
384	2
588	2
3046	2
1423	2
1716	3
2919	0
1399	0
1790	0
2729	0
855	0
1698	0
2680	2
1765	2
3144	2
2883	2
1742	0
1056	0
819	0
2696	2
1709	0
455	2
52	0
2447	0
20	2
2267	2
194	0
1390	3
1086	3
264	3
2113	3
1760	3
1627	3
1665	2
2999	2
2485	0
1751	3
579	0
1493	0
2765	2
1969	0
48	1
2366	0
803	0
1276	0
223	2
585	0
2542	2
3041	2
2769	3
829	1
2231	1
2028	0
3183	0
1521	2
964	2
1695	3
1147	2
286	0
1791	2
2791	2
97	0
1099	3
1592	0
2786	1
2507	2
795	2
1354	2
3059	3
285	3
557	3
2832	0
1482	0
3186	0
2643	0
2621	3
926	3
133	3
2325	3
1708	3
602	0
2856	0
1103	2
2450	2
3005	2
949	2
1246	0
996	0
3003	2
11	2
2836	3
1702	2
442	0
1271	3
1370	3
157	0
1606	2
505	2
1245	2
2969	1
2724	2
18	2
1513	0
200	2
646	2
1281	0
2708	0
47	2
1793	2
2266	2
1917	2
1386	2
1199	3
1637	0
1284	0
1783	2
1898	2
1852	2
897	2
1062	2
657	0
2104	2
1412	2
1313	0
1252	0
2652	0
1010	0
2823	2
413	2
2156	0
254	2
2115	0
2486	0
1260	2
684	2
300	2
128	2
1054	0
1553	0
1569	0
1257	0
1105	2
846	0
1928	2
386	0
651	2
2424	0
805	0
2794	2
366	2
2287	0
2535	0
1301	2
3147	0
1388	0
2242	1
3019	2
1432	2
1449	2
1263	2
2379	0
458	2
1211	1
1012	2
2385	2
1240	2
2955	2
1030	2
1994	0
87	0
3014	2
1191	0
2841	1
2014	2
1018	2
2125	0
3037	0
876	2
444	1
161	0
2954	0
249	0
2789	3
980	0
884	0
2515	0
2552	0
173	1
1593	1
2754	2
2952	2
822	0
2433	0
665	0
1464	2
3177	0
2996	0
2889	2
158	2
139	2
574	2
3179	3
1357	0
