0	10025
1	10058
2	10064
3	10084
4	10094
5	10125
6	10132
7	10154
8	1017
9	10181
10	10191
11	10200
12	10231
13	10272
14	10335
15	1035
16	10420
17	1047
18	10476
19	10479
20	10516
21	10521
22	10563
23	10639
24	10652
25	10674
26	10739
27	10783
28	10791
29	10844
30	10905
31	10931
32	10936
33	10986
34	11032
35	11090
36	11114
37	11162
38	1117
39	1118
40	11188
41	1122
42	11220
43	11228
44	11239
45	11240
46	11244
47	11255
48	11277
49	11338
50	11411
51	11420
52	11424
53	11451
54	11457
55	11510
56	11515
57	11554
58	11563
59	11569
60	11577
61	1160
62	11613
63	11638
64	1164
65	11728
66	1174
67	11744
68	11758
69	11802
70	11809
71	11810
72	11824
73	11825
74	11898
75	11912
76	11930
77	11937
78	1198
79	12025
80	12028
81	12040
82	12046
83	12051
84	12056
85	12064
86	12126
87	12221
88	1224
89	1225
90	12259
91	12265
92	12272
93	12283
94	12296
95	12309
96	12313
97	12356
98	12428
99	12451
100	12458
101	12459
102	12554
103	12563
104	12621
105	12622
106	1267
107	12681
108	127
109	12759
110	12760
111	1278
112	12818
113	1282
114	12866
115	12888
116	12917
117	12921
118	12949
119	12986
120	13014
121	13029
122	13043
123	13048
124	13054
125	13056
126	13086
127	13159
128	13216
129	13222
130	13230
131	13233
132	13257
133	13266
134	13283
135	13318
136	13376
137	13397
138	13454
139	13472
140	1355
141	13561
142	13595
143	13614
144	13656
145	13694
146	13701
147	13716
148	13748
149	13781
150	13815
151	13877
152	13890
153	13897
154	13914
155	13916
156	1392
157	13937
158	13938
159	13970
160	14029
161	14070
162	14095
163	14099
164	14171
165	14222
166	14246
167	14292
168	14323
169	1436
170	14361
171	14421
172	14454
173	14465
174	14479
175	14498
176	14531
177	14570
178	14578
179	14598
180	14614
181	14648
182	14653
183	14679
184	14706
185	14709
186	14895
187	14910
188	14918
189	14946
190	1496
191	14979
192	1504
193	15061
194	1510
195	15157
196	15168
197	15178
198	15264
199	15311
200	15344
201	15399
202	15436
203	15437
204	15440
205	1547
206	15558
207	15714
208	15715
209	15716
210	15722
211	15780
212	15783
213	15811
214	15816
215	15846
216	15853
217	15879
218	15896
219	15926
220	15974
221	1600
222	16003
223	16004
224	16031
225	16039
226	16047
227	16103
228	16123
229	16133
230	16149
231	16168
232	16174
233	16206
234	16289
235	16295
236	16302
237	1632
238	16321
239	16389
240	16419
241	16485
242	1652
243	16574
244	16587
245	16591
246	16592
247	16610
248	1663
249	16664
250	16677
251	16850
252	16862
253	16949
254	16983
255	16987
256	170
257	1713
258	17205
259	1724
260	17260
261	1728
262	17307
263	17312
264	17334
265	17363
266	17461
267	17463
268	175
269	1751
270	17559
271	17597
272	17613
273	17623
274	17632
275	17647
276	17653
277	17688
278	17738
279	17755
280	17813
281	17835
282	17854
283	17909
284	17924
285	17930
286	17946
287	17999
288	18015
289	18059
290	18075
291	18082
292	18114
293	18161
294	18205
295	18206
296	18256
297	18293
298	18295
299	18304
300	18367
301	18379
302	18434
303	18461
304	18506
305	18510
306	1860
307	18600
308	18660
309	18666
310	18673
311	18678
312	18687
313	18718
314	18724
315	18742
316	18797
317	18802
318	18849
319	18853
320	18896
321	18946
322	18979
323	18983
324	190
325	19018
326	19054
327	19066
328	1910
329	19131
330	1915
331	19164
332	19193
333	19306
334	19402
335	19475
336	19493
337	19519
338	19520
339	19532
340	19546
341	19562
342	19575
343	19587
344	19619
345	19668
346	19714
347	19741
348	19742
349	19783
350	19806
351	19820
352	19832
353	19838
354	19854
355	19864
356	1988
357	19885
358	19899
359	19909
360	19923
361	19928
362	19933
363	19963
364	19982
365	19986
366	20025
367	20028
368	20081
369	20121
370	20144
371	20189
372	20226
373	20262
374	20263
375	20298
376	20348
377	20385
378	2039
379	20391
380	20409
381	20435
382	20438
383	20492
384	2053
385	20531
386	20554
387	20591
388	20606
389	20699
390	20709
391	20734
392	20758
393	20812
394	20832
395	20897
396	20938
397	20974
398	2102
399	21052
400	21055
401	2108
402	21101
403	21171
404	21184
405	21188
406	21237
407	21244
408	21272
409	21277
410	2136
411	21374
412	21439
413	21488
414	21513
415	21522
416	21523
417	21558
418	21624
419	21655
420	21668
421	21672
422	21691
423	21693
424	21699
425	21708
426	21712
427	21767
428	21835
429	21838
430	21872
431	21947
432	2200
433	22035
434	2204
435	22061
436	22066
437	22125
438	2218
439	22198
440	22206
441	22278
442	22371
443	22386
444	22453
445	22461
446	22479
447	22609
448	22616
449	22701
450	22712
451	22723
452	2276
453	22798
454	22815
455	22869
456	22872
457	22931
458	22936
459	22957
460	22961
461	23032
462	23087
463	23129
464	2315
465	23172
466	23228
467	23260
468	23318
469	23360
470	23386
471	23388
472	23422
473	23423
474	23437
475	23473
476	23561
477	23581
478	23634
479	23647
480	23712
481	23717
482	23733
483	23753
484	23850
485	23858
486	23862
487	23865
488	23910
489	23947
490	23953
491	23988
492	24014
493	24026
494	24039
495	24072
496	24104
497	24132
498	24171
499	24221
500	24230
501	24231
502	24234
503	24240
504	24263
505	2429
506	2435
507	24386
508	24423
509	24476
510	24495
511	24515
512	24517
513	2455
514	24560
515	24573
516	24592
517	24653
518	24668
519	24695
520	24708
521	2471
522	2477
523	24793
524	24885
525	24929
526	24954
527	25007
528	25038
529	25055
530	25097
531	25122
532	2513
533	2517
534	25197
535	25244
536	25248
537	25286
538	25359
539	25388
540	25408
541	25411
542	25412
543	2556
544	25570
545	2558
546	25649
547	25679
548	25686
549	25712
550	25723
551	25730
552	25752
553	25801
554	25831
555	25867
556	25887
557	25889
558	2589
559	25907
560	25913
561	25915
562	25976
563	26007
564	26048
565	26116
566	2612
567	26136
568	26138
569	26152
570	26154
571	26242
572	26243
573	26316
574	26356
575	2643
576	26487
577	26528
578	2658
579	26582
580	26589
581	26617
582	26624
583	26674
584	26692
585	267
586	26704
587	26733
588	26734
589	26738
590	26740
591	26765
592	26819
593	26873
594	2692
595	26920
596	26964
597	26987
598	2706
599	27072
600	27089
601	27112
602	27115
603	27152
604	27164
605	27238
606	27297
